Date,Ave.T,Max. T,Min. T,Prec,S.L.Press,Wind.dir,dir,Wind.sp
13/12/2021,-0.9,4.3,-6.1,0,1023.1,217, SW ,4
12/12/2021,5,11.6,-1.5,0,1035.8,314, NW ,8
11/12/2021,5.2,11.6,-1.1,0,1032.5,343, N ,11
10/12/2021,4.3,9.8,-1.1,0,1029.5,87, E ,4
09/12/2021,2.6,7.6,-2.4,0,1027.1,265, W ,3
08/12/2021,4,10.3,-2.4,2.5,1029.9,130, SE ,4
07/12/2021,5,12.3,-2.3,0,1033.4,104, E ,3
06/12/2021,5,12.3,-2.4,0,1032.9,12, N ,6
05/12/2021,5.8,13.9,-2.4,0,1022.9,47, NE ,5
04/12/2021,6.1,13.9,-1.7,0,1026.2,63, NE ,5
03/12/2021,5.4,13.4,-2.6,0,1023.6,259, W ,6
02/12/2021,5,13.4,-3.5,0,1018.3,275, W ,8
01/12/2021,3.1,9.8,-3.5,0,1025.6,220, SW ,5
31/01/2022,-2,3.3,-7.3,0,1028.6,340, N ,14
30/01/2022,-1.5,4.9,-7.9,0.8,1024.4,336, NW ,8
29/01/2022,-1.5,4.9,-7.9,0,1026.1,59, NE ,4
28/01/2022,-1.4,3.6,-6.3,0,1030.7,7, N ,6
27/01/2022,-1.1,3.6,-5.7,0,1033.6,25, NE ,8
26/01/2022,1.4,6.1,-3.2,0,1031.8,30, NE ,8
25/01/2022,1.6,6.1,-2.8,0,1026.6,337, NW ,10
24/01/2022,-2.8,0.9,-6.4,0,1025.7,204, SW ,5
23/01/2022,-3.1,0.1,-6.4,0,1030.4,190, S ,5
22/01/2022,-3.1,-1.3,-5,Ip,1029.7,43, NE ,4
21/01/2022,-3.5,-1.7,-5.4,2,1030.3,100, E ,6
20/01/2022,-3.4,-1.3,-5.4,Ip,1034.2,179, S ,6
19/01/2022,-2.8,2.7,-8.2,Ip,1034.3,161, S ,8
18/01/2022,-1.6,6,-9.3,0,1026.6,52, NE ,5
17/01/2022,-1.6,6,-9.3,0,1030.2,160, S ,7
16/01/2022,-2.7,3.6,-9,0,1030.7,236, SW ,4
15/01/2022,-2.1,3.6,-7.8,0,1028.2,13, N ,12
14/01/2022,-2.3,3.9,-8.5,0,1020.4,37, NE ,3
13/01/2022,-2.3,3.9,-8.5,0,1027.5,198, S ,6
12/01/2022,-2.8,2.8,-8.3,0,1028.4,345, N ,8
11/01/2022,-3,2.4,-8.3,0,1027.3,72, E ,6
10/01/2022,-0.1,2.4,-2.5,0,1029.1,11, N ,9
09/01/2022,1.6,9.6,-6.4,0,1026.1,48, NE ,6
08/01/2022,1.6,9.6,-6.4,0,1026.3,24, NE ,8
07/01/2022,-0.5,6.5,-7.4,0,1028.4,226, SW ,4
06/01/2022,-0.5,6.5,-7.4,0,1034.3,61, NE ,5
05/01/2022,-1.6,3.9,-7.1,0,1031.4,13, N ,3
04/01/2022,-0.8,6.5,-8.1,0,1031.3,45, NE ,4
03/01/2022,-0.8,6.5,-8.1,0,1028.7,47, NE ,4
02/01/2022,0.2,8.3,-7.8,0,1029.2,195, S ,6
01/01/2022,0.6,8.3,-7.2,0,1029.8,4, N ,9
28/02/2022,7.2,16.2,-1.9,0,1018,344, N ,13
27/02/2022,7.2,16.2,-1.9,0,1016.5,103, E ,7
26/02/2022,5.2,14,-3.5,0,1020.9,250, W ,8
25/02/2022,3.8,14,-6.4,0,1019,251, W ,9
24/02/2022,1.4,11.2,-8.5,0,1026.6,170, S ,5
23/02/2022,-0.7,7.2,-8.5,0,1033.3,324, NW ,5
22/02/2022,-1.1,4.9,-7.2,0,1036.9,2, N ,6
21/02/2022,-2.6,4.9,-10.2,0,1034,337, NW ,11
20/02/2022,-2.8,4.7,-10.2,0,1030,312, NW ,9
19/02/2022,-1.7,4.1,-7.5,0,1033.9,339, N ,11
18/02/2022,-2.5,4.1,-9.2,0,1033,343, N ,10
17/02/2022,-5.1,0,-10.2,0,1032.2,187, S ,7
16/02/2022,-5.2,0,-10.3,0,1032.6,12, N ,6
15/02/2022,-6.5,-1.6,-11.3,0,1030.3,43, NE ,6
14/02/2022,-6.5,-1.6,-11.3,0,1030.9,357, N ,13
13/02/2022,-2.2,1,-5.4,2.8,1027.6,67, NE ,6
12/02/2022,2.4,8.9,-4.2,0.2,1028.5,64, NE ,7
11/02/2022,1.9,10.3,-6.5,0,1027.8,80, E ,9
10/02/2022,1.9,10.3,-6.5,0,1022.7,199, S ,6
09/02/2022,0.3,8.6,-8,0,1023,40, NE ,4
08/02/2022,0.3,8.6,-8,0,1027.3,339, N ,5
07/02/2022,-0.1,6.6,-6.7,0,1029.1,278, W ,5
06/02/2022,-0.3,6.1,-6.7,0,1031.5,240, SW ,6
05/02/2022,-1.6,3.8,-6.9,0,1033.6,290, W ,7
04/02/2022,-2.6,3.2,-8.5,0,1033.7,347, N ,12
03/02/2022,-3.1,4.6,-10.8,0,1031,14, N ,9
02/02/2022,-3.1,4.6,-10.8,0,1030.4,73, E ,5
01/02/2022,-2.5,2.5,-7.5,0,1033.3,21, N ,6
31/03/2022,8.2,15,1.3,0,1034.8,24, NE ,11
30/03/2022,9.9,12.7,7.2,Ip,1028.2,43, NE ,6
29/03/2022,11.8,18,5.6,0.9,1017.5,80, E ,6
28/03/2022,9.4,18,0.8,0,1017.5,201, S ,15
27/03/2022,10.5,20.6,0.4,0,1021.2,229, SW ,9
26/03/2022,10.5,20.6,0.4,0,1015.5,307, NW ,13
25/03/2022,8.3,14.2,2.5,0,1013,21, N ,6
24/03/2022,5.7,12.5,-1.1,0.2,1010.6,47, NE ,6
23/03/2022,5.7,12.5,-1.1,0,1012.7,76, E ,5
22/03/2022,6.2,12.9,-0.6,Ip,1022.7,140, SE ,8
21/03/2022,6,12.9,-0.9,0,1026.4,13, N ,8
20/03/2022,2.8,10.8,-5.2,0,1021.5,264, W ,7
19/03/2022,0.7,6.6,-5.2,0,1020.9,122, SE ,9
18/03/2022,1.1,3.4,-1.1,6.4,1016.3,200, S ,5
17/03/2022,5.8,12.7,-1,1.3,1025.5,153, SE ,7
16/03/2022,9.2,15.7,2.8,0,1025.2,147, SE ,10
15/03/2022,11.8,20.8,2.8,0,1010.5,63, NE ,5
14/03/2022,12.3,20.8,3.9,0,1013.2,206, SW ,13
13/03/2022,8.6,13.2,3.9,0,1014.3,151, SE ,8
12/03/2022,9.3,13.2,5.5,Ip,1010.8,350, N ,6
11/03/2022,12.1,19.3,4.8,1.2,1019.2,87, E ,6
10/03/2022,10.8,19.3,2.4,0,1013.4,59, NE ,5
09/03/2022,9.2,17.4,1,0,1016.4,81, E ,6
08/03/2022,8,18.1,-2.2,0,1016.7,23, NE ,3
07/03/2022,7.4,18.1,-3.3,0,1017.2,242, SW ,8
06/03/2022,4.3,11.9,-3.3,0,1020.6,123, SE ,7
05/03/2022,4.7,10.4,-1,0,1024.3,21, N ,8
04/03/2022,6.3,11.7,1,0,1016.2,320, NW ,14
03/03/2022,7.1,16.6,-2.4,0,1012.1,64, NE ,5
02/03/2022,7.1,16.6,-2.4,0,1016,343, N ,8
01/03/2022,8.2,13.9,2.5,0,1020.7,216, SW ,10
30/04/2022,16.6,22.8,10.4,0,1018.9,277, W ,9
29/04/2022,13.2,18.6,7.8,0,1019.6,248, W ,11
28/04/2022,11.7,15.6,7.8,0,1021.3,151, SE ,5
27/04/2022,15.6,23.2,8,11,1023.5,0, N ,7
26/04/2022,21.4,26.2,16.5,2.4,1015.1,351, N ,13
25/04/2022,20.7,26.2,15.2,0,1003.4,77, E ,8
24/04/2022,18.8,27.4,10.1,0,1005.2,89, E ,9
23/04/2022,18.8,27.4,10.1,0,1002.1,184, S ,7
22/04/2022,19.9,26.5,13.4,0,1010.9,211, SW ,10
21/04/2022,20.1,28.8,11.5,0,1001.1,326, NW ,12
20/04/2022,18.8,28.8,8.8,0,1000.3,191, S ,11
19/04/2022,17.9,27.1,8.8,0,1011,197, S ,10
18/04/2022,15.5,23.1,7.9,0,1017.5,92, E ,7
17/04/2022,13.9,23.4,4.5,0,1015.6,201, S ,5
16/04/2022,13.9,23.4,4.5,0,1017.6,234, SW ,9
15/04/2022,13.2,21.1,5.3,0,1024.9,295, NW ,9
14/04/2022,12.7,20.1,5.3,0,1025.4,5, N ,13
13/04/2022,15.3,21.2,9.5,0,1018.4,219, SW ,10
12/04/2022,21.4,27.5,15.4,0,1017.9,153, SE ,10
11/04/2022,19.9,27.5,12.4,Ip,1008.9,351, N ,12
10/04/2022,19.2,26,12.4,0,1002.4,52, NE ,5
09/04/2022,16.1,24.8,7.5,0,1004.8,96, E ,8
08/04/2022,13.3,24,2.7,0,1006,77, E ,5
07/04/2022,13.1,23.5,2.7,0,1015,103, E ,6
06/04/2022,16.8,25.1,8.5,0,1023.6,178, S ,9
05/04/2022,16.6,25.1,8,0,1020,78, E ,12
04/04/2022,13.7,22,5.3,0,1017.1,196, S ,6
03/04/2022,13.1,22,4.1,0,1022.2,208, SW ,12
02/04/2022,10,19.8,0.2,0,1026.3,150, SE ,9
01/04/2022,7.9,15.6,0.2,0,1030.1,183, S ,8
31/05/2022,22,31.9,12.1,0,1000.6,64, NE ,5
30/05/2022,22,31.9,12.1,0,1001.5,236, SW ,6
29/05/2022,28.2,35.3,21.1,Ip,1000.8,326, NW ,8
28/05/2022,25.7,35.3,16.1,0,992.8,197, S ,12
27/05/2022,24.4,34.9,13.8,0,996.7,206, SW ,11
26/05/2022,23.9,34,13.8,0,1000.8,351, N ,8
25/05/2022,25.4,31.9,19,0,1010.7,257, W ,10
24/05/2022,25.6,32.3,19,Ip,1007.5,246, SW ,12
23/05/2022,26.1,34,18.2,0,1007.1,213, SW ,8
22/05/2022,25.8,34.6,16.9,0,1004.1,195, S ,6
21/05/2022,25.8,34.6,16.9,0,1003.9,206, SW ,8
20/05/2022,23.6,32.3,15,0,1007.2,192, S ,7
19/05/2022,21.7,30.1,13.3,0,1010,193, S ,6
18/05/2022,21.4,30.1,12.6,0,1012.5,150, SE ,6
17/05/2022,19.1,29.2,9.1,0,1005.6,76, E ,8
16/05/2022,18.8,28.9,8.7,0,1005.8,169, S ,8
15/05/2022,17.8,27.4,8.2,0,1010.3,257, W ,7
14/05/2022,15.8,24.6,7,0,1016.3,6, N ,6
13/05/2022,15.8,24.6,7,0,1013,305, NW ,9
12/05/2022,14.6,20.7,8.4,0,1015,214, SW ,8
11/05/2022,14.6,20.7,8.4,0,1016.7,230, SW ,11
10/05/2022,13.4,19.1,7.8,0,1014.6,276, W ,6
09/05/2022,13.4,19.1,7.8,0,1017.5,167, S ,8
08/05/2022,12.8,18.8,6.7,0.2,1022.6,225, SW ,5
07/05/2022,12.8,18.8,6.7,6.6,1025,171, S ,9
06/05/2022,20.1,30,10.1,4.3,1021.3,80, E ,7
05/05/2022,23.7,32.9,14.5,0.1,1005.6,191, S ,10
04/05/2022,21.9,32.9,10.9,0,1004,193, S ,11
03/05/2022,20.7,32,9.4,0,1006.3,199, S ,10
02/05/2022,16.7,26.3,7.1,0,1013.4,109, E ,7
01/05/2022,16.5,25.9,7.1,0,1012.6,324, NW ,6
30/06/2022,26.4,31.7,21,3.9,1006.3,100, E ,6
29/06/2022,24.4,27.8,21,1.6,1003.7,20, N ,6
28/06/2022,26.7,31.1,22.3,15.1,998.7,354, N ,7
27/06/2022,27.1,32,22.3,8.4,996.3,27, NE ,5
26/06/2022,30.4,39.2,21.6,11.8,1000.5,79, E ,9
25/06/2022,29.9,39.2,20.6,0,994.6,154, SE ,7
24/06/2022,29.2,37.8,20.6,0,996.4,204, SW ,8
23/06/2022,28.7,36.4,21,0,997.5,40, NE ,8
22/06/2022,28.9,33.8,24.1,3.5,999.7,60, NE ,6
21/06/2022,28.9,34.9,22.8,0,999,51, NE ,8
20/06/2022,28.4,34.9,21.8,0,998.7,99, E ,6
19/06/2022,26.8,32.2,21.4,0,1003.5,119, SE ,7
18/06/2022,26.1,32.2,20,1.1,1003.3,87, E ,8
17/06/2022,25.4,30.9,20,Ip,1000.7,96, E ,9
16/06/2022,24.7,30.1,19.3,0,1002.5,83, E ,7
15/06/2022,22.9,27.6,18.3,0,1005.7,169, S ,7
14/06/2022,21.8,27,16.5,Ip,1006.1,56, NE ,6
13/06/2022,21.8,27.1,16.5,0,1004.5,70, E ,6
12/06/2022,22.9,27.1,18.8,21.8,1004,142, SE ,9
11/06/2022,23.7,28.4,19,16.6,1008.8,108, E ,7
10/06/2022,22.9,28.4,17.3,7.6,1009.4,94, E ,8
09/06/2022,21.2,25.1,17.3,0,1008.4,122, SE ,5
08/06/2022,21.8,26.6,17,0,1009.4,83, E ,9
07/06/2022,22.7,28.4,17,0,1007.8,146, SE ,7
06/06/2022,26.8,34.6,19,0,1006.8,26, NE ,10
05/06/2022,26.8,34.6,19,0,999.7,345, N ,13
04/06/2022,28.3,35.4,21.2,0.3,1001.1,63, NE ,7
03/06/2022,26.2,35.8,16.6,0,1001,53, NE ,7
02/06/2022,25.6,35.8,15.3,0,1001.9,114, SE ,8
01/06/2022,24.3,33.9,14.7,0,1002.2,240, SW ,7
