Date,Ave.T,Max.T,Min.T,Prec,S.L.Press,Wind.dir,dir,Wind.sp
14/09/2018,23.9,26.5,21.2,0,1015.2,198,S,6
13/09/2018,21.4,25.4,17.5,0,1015.5,276,W,4
12/09/2018,21.6,26.3,16.9,0,1014,223,SW,8
11/09/2018,23.9,28.7,19.2,1.7,1014.5,34,NE,8
10/09/2018,23.1,27.1,19.1,0,1017.5,49,NE,6
09/09/2018,21.7,27.8,15.6,0,1018.8,183,S,8
08/09/2018,22.9,28.4,17.5,0,1017.5,288,W,6
07/09/2018,24.3,29.6,19,0,1014.4,291,W,7
06/09/2018,26.8,30.5,23.1,0,1008.2,286,W,19
05/09/2018,27.9,32.9,22.8,0,1003.6,212,SW,10
04/09/2018,26.1,31.7,20.5,0,1005.7,280,W,9
03/09/2018,28.6,33.1,24.2,0,1004.3,310,NW,9
02/09/2018,27.2,33.1,21.3,0,1002.7,210,SW,7
01/09/2018,23.6,26.4,20.9,0.9,1010.2,341,N,5
31/10/2018,10.4,16.6,4.2,0,1026.7,319,NW,5
30/10/2018,12.1,18.4,5.8,0,1024.1,172,S,6
29/10/2018,12.8,19,6.5,0,1020.6,172,S,5
28/10/2018,18,24.3,11.7,0,1013.1,257,W,10
27/10/2018,14.4,22.7,6.1,0,1018.3,278,W,10
26/10/2018,13.1,17.1,9,0,1021.8,288,W,13
25/10/2018,16.6,22,11.1,0,1015.9,272,W,8
24/10/2018,15.4,23.4,7.4,0,1015.7,205,SW,9
23/10/2018,17.1,23.5,10.7,0,1018,217,SW,10
22/10/2018,16.1,24.4,7.9,0,1018.7,281,W,13
21/10/2018,15.7,20.5,10.8,0,1019.5,149,SE,5
20/10/2018,12,16.7,7.3,0,1024.9,199,S,5
19/10/2018,12.5,18.6,6.4,0,1027.9,155,SE,5
18/10/2018,12.3,17.1,7.6,0,1027.3,116,SE,5
17/10/2018,12.7,16.4,9,0,1024.2,4,N,5
16/10/2018,13.7,19.6,7.7,0,1021.8,35,NE,6
15/10/2018,15.2,19,11.4,0.3,1020.7,348,N,5
14/10/2018,16.2,20.8,11.7,0,1020.8,345,N,5
13/10/2018,13.4,18.6,8.2,0,1021.7,251,W,6
12/10/2018,12.2,17.7,6.8,0,1024.7,294,NW,5
11/10/2018,11.9,18.4,5.5,0,1027.4,299,NW,7
10/10/2018,11.8,18.5,5.1,0,1025.5,291,W,5
09/10/2018,14.3,19,9.6,0,1022.7,39,NE,8
08/10/2018,17.3,23.9,10.7,0,1017.3,291,W,6
07/10/2018,17.4,23.3,11.5,0,1020,212,SW,8
06/10/2018,19.4,23.4,15.5,0,1020.6,171,S,5
05/10/2018,20.1,27.2,13,0,1018.3,206,SW,6
04/10/2018,20.1,27,13.1,0,1021.1,266,W,6
03/10/2018,21,27.2,14.8,0,1021,328,NW,7
02/10/2018,20.9,26.7,15,0,1019.5,283,W,7
01/10/2018,21.2,26.6,15.9,0,1018.7,283,W,10
30/11/2018,4,8.5,-0.5,0,1026.5,273,W,4
29/11/2018,3.3,8.3,-1.7,0,1029.1,318,NW,3
28/11/2018,4.3,9.3,-0.6,0,1025.1,288,W,5
27/11/2018,8.9,12.8,5.1,0,1026.2,56,NE,6
26/11/2018,7.2,13.8,0.6,0,1020.7,194,S,7
25/11/2018,6.4,14,-1.2,0,1021.2,320,NW,5
24/11/2018,5.2,11.2,-0.8,0,1024,169,S,6
23/11/2018,4.4,7.9,0.9,0,1022.1,299,NW,7
22/11/2018,4.8,11.7,-2,0,1025.5,357,N,6
21/11/2018,7.5,11.9,3.1,0,1028.2,249,W,9
20/11/2018,6,10.9,1,0,1025.1,315,NW,5
19/11/2018,7.6,12.9,2.3,0,1020.6,207,SW,9
18/11/2018,10.8,14.8,6.9,0,1022.6,261,W,9
17/11/2018,8.1,13.2,3,0,1024.2,213,SW,11
16/11/2018,6.1,8.4,3.8,0,1030.6,149,SE,7
15/11/2018,9.1,10.1,8,Tr,1029,42,NE,6
14/11/2018,9.9,12.6,7.2,0,1023,311,NW,5
13/11/2018,8.2,13.1,3.2,0,1022,76,E,5
12/11/2018,9.2,15.2,3.1,0,1022.1,140,SE,6
11/11/2018,10,15.3,4.7,0,1024.1,198,S,3
10/11/2018,8.1,12.4,3.7,Tr,1026.8,316,NW,6
09/11/2018,10.4,18.6,2.2,0,1021.5,341,N,7
08/11/2018,9.3,14.6,4.1,0,1016.5,175,S,7
07/11/2018,7.7,13.1,2.3,0,1025,170,S,6
06/11/2018,6.5,9.7,3.3,0,1032.5,53,NE,3
05/11/2018,8.4,9.8,7,0,1031.3,215,SW,5
04/11/2018,11.4,14.5,8.4,2.6,1026.5,8,N,6
03/11/2018,12.3,17.4,7.3,0,1020.8,333,NW,5
02/11/2018,12.3,17.4,7.3,0,1024.2,307,NW,5
01/11/2018,11.6,17.4,5.7,0,1027.3,249,W,6
31/12/2018,-5.7,-1.6,-9.7,0,1042,342,N,4
30/12/2018,-6.2,-1.8,-10.7,0,1043.7,348,N,3
29/12/2018,-4.8,-0.2,-9.5,0,1043.8,260,W,5
28/12/2018,-6.1,-1.3,-10.9,0,1044.5,276,W,6
27/12/2018,-7,-5.3,-8.8,Tr,1043.3,342,N,5
26/12/2018,-4.5,-0.8,-8.3,1.6,1035.8,3,N,8
25/12/2018,-1,3.6,-5.6,0,1028.4,353,N,5
24/12/2018,-2.5,3.3,-8.4,0,1024.4,308,NW,4
23/12/2018,-0.6,2.4,-3.5,0,1034.4,156,SE,6
22/12/2018,5.2,9,1.5,0,1030,7,N,5
21/12/2018,4.3,11.6,-3,0,1025.1,292,W,5
20/12/2018,1.4,6,-3.3,0,1022.3,290,W,5
19/12/2018,3.9,9.9,-2.1,0,1022.3,8,N,4
18/12/2018,5.1,12.2,-2,0,1019.5,357,N,4
17/12/2018,7.7,12.5,2.9,0,1021.8,246,SW,8
16/12/2018,3,11.1,-5.1,0,1022.4,306,NW,8
15/12/2018,-0.1,5.4,-5.5,0,1026.3,340,N,6
14/12/2018,-0.8,4,-5.6,0,1035.2,154,SE,4
13/12/2018,-0.6,4.4,-5.6,0,1037.5,123,SE,7
12/12/2018,-2.5,3.1,-8,0,1033.1,246,SW,8
11/12/2018,-1.8,2.5,-6,0,1037.8,303,NW,7
10/12/2018,-4,0,-8,0,1035.6,359,N,4
09/12/2018,-4.2,0.1,-8.6,0,1035.2,131,SE,6
08/12/2018,-6.8,-1.4,-12.1,0,1040.5,210,SW,7
07/12/2018,-5,-1.9,-8.2,0,1041.3,321,NW,6
06/12/2018,-0.7,3.4,-4.7,0,1037.3,115,SE,9
05/12/2018,-0.9,0.3,-2.2,1.1,1029.3,69,E,7
04/12/2018,2.6,6.7,-1.4,0,1030.9,72,E,7
03/12/2018,6.6,9.4,3.8,0,1026.3,180,S,6
02/12/2018,6.5,8.9,4,0,1018.3,360,N,4
01/12/2018,2,5.9,-1.9,0.1,1023.8,9,N,4
31/01/2019,-0.1,2.2,-2.3,0,1030.3,217,SW,13
30/01/2019,3.2,6.9,-0.4,0,1031.7,47,NE,10
29/01/2019,1.5,7.1,-4.1,0,1024.1,29,NE,7
28/01/2019,1.1,6.9,-4.7,0,1027.9,174,S,9
27/01/2019,0.5,5.1,-4.2,0,1025.6,194,S,5
26/01/2019,0.8,7.2,-5.6,0,1032.4,143,SE,8
25/01/2019,2.4,6.1,-1.4,0,1037.6,134,SE,6
24/01/2019,1.7,6.3,-2.9,0,1027.9,15,N,9
23/01/2019,4.8,10.9,-1.2,0,1024.7,17,N,9
22/01/2019,8.8,16.1,1.4,0,1020.1,278,W,10
21/01/2019,4.3,11.1,-2.5,0,1023.7,290,W,11
20/01/2019,1.6,7.1,-3.8,0,1032.2,270,W,10
19/01/2019,1.6,4.9,-1.6,0,1029.5,352,N,6
18/01/2019,0.1,5.9,-5.6,0,1024.8,348,N,7
17/01/2019,1.6,9.6,-6.5,0,1025.4,156,SE,6
16/01/2019,-2.2,4.9,-9.4,0,1027.8,153,SE,7
15/01/2019,-2.5,0.5,-5.6,0,1036.9,157,SE,9
14/01/2019,-1.6,2.9,-6.1,0,1029.4,23,NE,11
13/01/2019,-2,3.8,-7.8,0,1028.6,200,S,8
12/01/2019,-1.6,3.8,-7,0,1025.3,166,S,7
11/01/2019,-0.1,5.1,-5.2,0,1023.9,0,N,4
10/01/2019,-1.2,5.3,-7.7,0,1025.9,167,S,6
09/01/2019,-3.4,0.2,-6.9,0,1031.4,199,S,7
08/01/2019,-3.4,0.9,-7.6,0,1038.4,214,SW,6
07/01/2019,-1.9,3,-6.9,0,1033.1,357,N,5
06/01/2019,-4,0.3,-8.3,0,1031.6,313,NW,6
05/01/2019,-4.4,-1.3,-7.5,0,1033.5,338,N,6
04/01/2019,-2.9,1,-6.8,0,1034.8,322,NW,6
03/01/2019,-3.8,0,-7.5,0,1034,342,N,6
02/01/2019,-4.3,0.4,-9,0,1035.9,323,NW,6
01/01/2019,-3.6,2.2,-9.4,0,1039.7,24,NE,7
28/02/2019,7.5,12.7,2.3,0,1020.5,71,E,7
27/02/2019,7.3,12.1,2.6,0,1021.5,88,E,7
26/02/2019,6.5,9.5,3.6,0,1025.3,3,N,8
25/02/2019,7.2,10.7,3.7,0,1025.9,355,N,9
24/02/2019,5.5,11.4,-0.5,0,1023,359,N,8
23/02/2019,5.5,12.4,-1.3,0,1024.4,198,S,7
22/02/2019,4.8,11.2,-1.5,0,1027.1,292,W,3
21/02/2019,1.8,7.2,-3.6,0,1027.7,175,S,6
20/02/2019,0.8,4.5,-2.9,0,1030.3,179,S,8
19/02/2019,1.4,3.9,-1.1,0,1023.5,184,S,8
18/02/2019,0.4,3.6,-2.8,0.4,1022.3,163,S,5
17/02/2019,-0.5,4.9,-5.8,0,1027.9,160,S,7
16/02/2019,-1.6,4.4,-7.6,0,1032.9,333,NW,8
15/02/2019,-3,4,-10,0,1031.7,26,NE,8
14/02/2019,-4.2,-3.5,-5,3.8,1031.9,181,S,4
13/02/2019,-3.9,-3.3,-4.4,2.7,1038.1,298,NW,7
12/02/2019,-0.9,1.1,-3,0,1036.3,14,N,10
11/02/2019,-2.5,3.1,-8.1,0,1032,11,N,9
10/02/2019,-3.4,-1.3,-5.5,0,1033.3,136,SE,8
09/02/2019,-4.3,-1.7,-6.9,0,1037.6,152,SE,9
08/02/2019,-3.1,-1.2,-5.1,0,1031.8,153,SE,10
07/02/2019,-4.5,-2.4,-6.5,Tr,1034.5,135,SE,8
06/02/2019,-0.8,0.2,-1.8,Tr,1024.7,334,NW,7
05/02/2019,2,6.5,-2.4,0,1016.3,37,NE,8
04/02/2019,3.1,8.5,-2.2,0,1019.2,9,N,10
